score_col	pfes_value	p_case	p_control
PFES_Structure	6.271758	0.755625	0.053096
PFES_Structure	6.273883	0.755888	0.053014
PFES_Structure	6.276008	0.75615	0.052931
PFES_Structure	6.278133	0.756411	0.052849
PFES_Structure	6.280258	0.756673	0.052766
PFES_Structure	6.282383	0.756935	0.052684
PFES_Structure	6.284508	0.757196	0.052602
PFES_Structure	6.286632	0.757457	0.052519
PFES_Structure	6.288757	0.757718	0.052437
PFES_Structure	6.290882	0.757979	0.052355
PFES_Structure	6.293007	0.75824	0.052273
PFES_Structure	6.295132	0.758501	0.052191
PFES_Structure	6.297257	0.758761	0.05211
PFES_Structure	6.299382	0.759021	0.052028
PFES_Structure	6.301507	0.759282	0.051946
PFES_Structure	6.303632	0.759541	0.051864
PFES_Structure	6.305756	0.759801	0.051783
PFES_Structure	6.307881	0.760061	0.051701
PFES_Structure	6.310006	0.760321	0.05162
PFES_Structure	6.312131	0.76058	0.051539
PFES_Structure	6.314256	0.760839	0.051457
PFES_Structure	6.316381	0.761098	0.051376
PFES_Structure	6.318506	0.761357	0.051295
PFES_Structure	6.320631	0.761615	0.051214
PFES_Structure	6.322755	0.761874	0.051133
PFES_Structure	6.32488	0.762132	0.051052
PFES_Structure	6.327005	0.762391	0.050971
PFES_Structure	6.32913	0.762649	0.05089
PFES_Structure	6.331255	0.762906	0.05081
PFES_Structure	6.33338	0.763164	0.050729
PFES_Structure	6.335505	0.763422	0.050648
PFES_Structure	6.33763	0.763679	0.050568
PFES_Structure	6.339755	0.763936	0.050487
PFES_Structure	6.341879	0.764194	0.050407
PFES_Structure	6.344004	0.764451	0.050327
PFES_Structure	6.346129	0.764707	0.050246
PFES_Structure	6.348254	0.764964	0.050166
PFES_Structure	6.350379	0.765221	0.050086
PFES_Structure	6.352504	0.765477	0.050006
PFES_Structure	6.354629	0.765733	0.049926
PFES_Structure	6.356754	0.765989	0.049846
PFES_Structure	6.358878	0.766245	0.049767
PFES_Structure	6.361003	0.766501	0.049687
PFES_Structure	6.363128	0.766757	0.049607
PFES_Structure	6.365253	0.767012	0.049528
PFES_Structure	6.367378	0.767268	0.049448
PFES_Structure	6.369503	0.767523	0.049369
PFES_Structure	6.371628	0.767777	0.049289
PFES_Structure	6.373753	0.768032	0.04921
PFES_Structure	6.375878	0.768287	0.049131
PFES_Structure	6.378002	0.768542	0.049051
PFES_Structure	6.380127	0.768796	0.048972
PFES_Structure	6.382252	0.76905	0.048893
PFES_Structure	6.384377	0.769305	0.048814
PFES_Structure	6.386502	0.769559	0.048735
PFES_Structure	6.388627	0.769812	0.048656
PFES_Structure	6.390752	0.770066	0.048578
PFES_Structure	6.392877	0.77032	0.048499
PFES_Structure	6.395001	0.770573	0.04842
PFES_Structure	6.397126	0.770826	0.048342
PFES_Structure	6.399251	0.77108	0.048263
PFES_Structure	6.401376	0.771333	0.048185
PFES_Structure	6.403501	0.771585	0.048106
PFES_Structure	6.405626	0.771838	0.048028
PFES_Structure	6.407751	0.772091	0.04795
PFES_Structure	6.409876	0.772343	0.047872
PFES_Structure	6.412001	0.772595	0.047794
PFES_Structure	6.414125	0.772848	0.047716
PFES_Structure	6.41625	0.7731	0.047638
PFES_Structure	6.418375	0.773352	0.04756
PFES_Structure	6.4205	0.773603	0.047482
PFES_Structure	6.422625	0.773855	0.047404
PFES_Structure	6.42475	0.774106	0.047326
PFES_Structure	6.426875	0.774358	0.047249
PFES_Structure	6.429	0.774609	0.047171
PFES_Structure	6.431124	0.77486	0.047094
PFES_Structure	6.433249	0.775111	0.047016
PFES_Structure	6.435374	0.775362	0.046939
PFES_Structure	6.437499	0.775613	0.046862
PFES_Structure	6.439624	0.775863	0.046785
PFES_Structure	6.441749	0.776114	0.046707
PFES_Structure	6.443874	0.776364	0.04663
PFES_Structure	6.445999	0.776614	0.046553
PFES_Structure	6.448124	0.776864	0.046476
PFES_Structure	6.450248	0.777114	0.046399
PFES_Structure	6.452373	0.777364	0.046322
PFES_Structure	6.454498	0.777614	0.046246
PFES_Structure	6.456623	0.777863	0.046169
PFES_Structure	6.458748	0.778113	0.046092
PFES_Structure	6.460873	0.778362	0.046016
PFES_Structure	6.462998	0.778611	0.045939
PFES_Structure	6.465123	0.77886	0.045863
PFES_Structure	6.467247	0.77911	0.045787
PFES_Structure	6.469372	0.779358	0.04571
PFES_Structure	6.471497	0.779607	0.045634
PFES_Structure	6.473622	0.779856	0.045558
PFES_Structure	6.475747	0.780104	0.045482
PFES_Structure	6.477872	0.780353	0.045406
PFES_Structure	6.479997	0.780601	0.04533
PFES_Structure	6.482122	0.780849	0.045254
PFES_Structure	6.484247	0.781097	0.045178
PFES_Structure	6.486371	0.781345	0.045102
PFES_Structure	6.488496	0.781593	0.045027
PFES_Structure	6.490621	0.781841	0.044951
PFES_Structure	6.492746	0.782088	0.044875
PFES_Structure	6.494871	0.782336	0.0448
PFES_Structure	6.496996	0.782583	0.044724
PFES_Structure	6.499121	0.78283	0.044649
PFES_Structure	6.501246	0.783078	0.044574
PFES_Structure	6.50337	0.783325	0.044499
PFES_Structure	6.505495	0.783572	0.044423
PFES_Structure	6.50762	0.783818	0.044348
PFES_Structure	6.509745	0.784065	0.044273
PFES_Structure	6.51187	0.784312	0.044198
PFES_Structure	6.513995	0.784558	0.044123
PFES_Structure	6.51612	0.784805	0.044048
PFES_Structure	6.518245	0.785052	0.043974
PFES_Structure	6.52037	0.785298	0.043899
PFES_Structure	6.522494	0.785544	0.043824
PFES_Structure	6.524619	0.78579	0.043749
PFES_Structure	6.526744	0.786036	0.043675
PFES_Structure	6.528869	0.786282	0.0436
PFES_Structure	6.530994	0.786528	0.043526
PFES_Structure	6.533119	0.786773	0.043452
PFES_Structure	6.535244	0.787019	0.043377
PFES_Structure	6.537369	0.787265	0.043303
PFES_Structure	6.539493	0.78751	0.043229
PFES_Structure	6.541618	0.787755	0.043155
PFES_Structure	6.543743	0.788001	0.043081
PFES_Structure	6.545868	0.788246	0.043007
PFES_Structure	6.547993	0.788491	0.042933
PFES_Structure	6.550118	0.788736	0.042859
PFES_Structure	6.552243	0.788981	0.042785
PFES_Structure	6.554368	0.789226	0.042712
PFES_Structure	6.556493	0.78947	0.042638
PFES_Structure	6.558617	0.789715	0.042564
PFES_Structure	6.560742	0.78996	0.042491
PFES_Structure	6.562867	0.790204	0.042417
PFES_Structure	6.564992	0.790449	0.042344
PFES_Structure	6.567117	0.790693	0.04227
PFES_Structure	6.569242	0.790938	0.042197
PFES_Structure	6.571367	0.791182	0.042124
PFES_Structure	6.573492	0.791426	0.042051
PFES_Structure	6.575616	0.79167	0.041978
PFES_Structure	6.577741	0.791914	0.041904
PFES_Structure	6.579866	0.792158	0.041832
PFES_Structure	6.581991	0.792402	0.041759
PFES_Structure	6.584116	0.792646	0.041686
PFES_Structure	6.586241	0.792889	0.041613
PFES_Structure	6.588366	0.793133	0.04154
PFES_Structure	6.590491	0.793377	0.041468
PFES_Structure	6.592616	0.79362	0.041395
PFES_Structure	6.59474	0.793864	0.041322
PFES_Structure	6.596865	0.794107	0.04125
PFES_Structure	6.59899	0.794351	0.041177
PFES_Structure	6.601115	0.794594	0.041105
PFES_Structure	6.60324	0.794837	0.041033
PFES_Structure	6.605365	0.79508	0.04096
PFES_Structure	6.60749	0.795323	0.040888
PFES_Structure	6.609615	0.795567	0.040816
PFES_Structure	6.611739	0.79581	0.040744
PFES_Structure	6.613864	0.796052	0.040672
PFES_Structure	6.615989	0.796295	0.0406
PFES_Structure	6.618114	0.796538	0.040528
PFES_Structure	6.620239	0.796781	0.040456
PFES_Structure	6.622364	0.797024	0.040384
PFES_Structure	6.624489	0.797267	0.040313
PFES_Structure	6.626614	0.797509	0.040241
PFES_Structure	6.628739	0.797752	0.040169
PFES_Structure	6.630863	0.797994	0.040098
PFES_Structure	6.632988	0.798237	0.040026
PFES_Structure	6.635113	0.79848	0.039955
PFES_Structure	6.637238	0.798722	0.039884
PFES_Structure	6.639363	0.798964	0.039812
PFES_Structure	6.641488	0.799207	0.039741
PFES_Structure	6.643613	0.799449	0.03967
PFES_Structure	6.645738	0.799691	0.039599
PFES_Structure	6.647862	0.799934	0.039528
PFES_Structure	6.649987	0.800176	0.039456
PFES_Structure	6.652112	0.800418	0.039386
PFES_Structure	6.654237	0.80066	0.039315
PFES_Structure	6.656362	0.800902	0.039244
PFES_Structure	6.658487	0.801144	0.039173
PFES_Structure	6.660612	0.801386	0.039102
PFES_Structure	6.662737	0.801628	0.039032
PFES_Structure	6.664862	0.80187	0.038961
PFES_Structure	6.666986	0.802112	0.03889
PFES_Structure	6.669111	0.802354	0.03882
PFES_Structure	6.671236	0.802596	0.038749
PFES_Structure	6.673361	0.802838	0.038679
PFES_Structure	6.675486	0.80308	0.038609
PFES_Structure	6.677611	0.803322	0.038538
PFES_Structure	6.679736	0.803563	0.038468
PFES_Structure	6.681861	0.803805	0.038398
PFES_Structure	6.683985	0.804047	0.038328
PFES_Structure	6.68611	0.804289	0.038258
PFES_Structure	6.688235	0.80453	0.038188
PFES_Structure	6.69036	0.804772	0.038118
PFES_Structure	6.692485	0.805014	0.038048
PFES_Structure	6.69461	0.805255	0.037978
PFES_Structure	6.696735	0.805497	0.037908
PFES_Structure	6.69886	0.805739	0.037839
PFES_Structure	6.700985	0.80598	0.037769
PFES_Structure	6.703109	0.806222	0.037699
PFES_Structure	6.705234	0.806464	0.03763
PFES_Structure	6.707359	0.806705	0.03756
PFES_Structure	6.709484	0.806947	0.037491
PFES_Structure	6.711609	0.807188	0.037421
PFES_Structure	6.713734	0.80743	0.037352
PFES_Structure	6.715859	0.807671	0.037283
PFES_Structure	6.717984	0.807913	0.037214
PFES_Structure	6.720108	0.808155	0.037144
PFES_Structure	6.722233	0.808396	0.037075
PFES_Structure	6.724358	0.808638	0.037006
PFES_Structure	6.726483	0.808879	0.036937
PFES_Structure	6.728608	0.809121	0.036868
PFES_Structure	6.730733	0.809362	0.036799
PFES_Structure	6.732858	0.809604	0.036731
PFES_Structure	6.734983	0.809845	0.036662
PFES_Structure	6.737108	0.810087	0.036593
PFES_Structure	6.739232	0.810328	0.036524
PFES_Structure	6.741357	0.81057	0.036456
PFES_Structure	6.743482	0.810811	0.036387
PFES_Structure	6.745607	0.811053	0.036319
PFES_Structure	6.747732	0.811294	0.03625
PFES_Structure	6.749857	0.811536	0.036182
PFES_Structure	6.751982	0.811777	0.036113
PFES_Structure	6.754107	0.812019	0.036045
PFES_Structure	6.756231	0.81226	0.035977
PFES_Structure	6.758356	0.812502	0.035909
PFES_Structure	6.760481	0.812744	0.035841
PFES_Structure	6.762606	0.812985	0.035772
PFES_Structure	6.764731	0.813227	0.035704
PFES_Structure	6.766856	0.813468	0.035636
PFES_Structure	6.768981	0.81371	0.035568
PFES_Structure	6.771106	0.813951	0.035501
PFES_Structure	6.773231	0.814193	0.035433
PFES_Structure	6.775355	0.814435	0.035365
PFES_Structure	6.77748	0.814676	0.035297
PFES_Structure	6.779605	0.814918	0.03523
PFES_Structure	6.78173	0.81516	0.035162
PFES_Structure	6.783855	0.815401	0.035094
PFES_Structure	6.78598	0.815643	0.035027
PFES_Structure	6.788105	0.815885	0.034959
PFES_Structure	6.79023	0.816127	0.034892
PFES_Structure	6.792354	0.816368	0.034825
PFES_Structure	6.794479	0.81661	0.034757
PFES_Structure	6.796604	0.816852	0.03469
PFES_Structure	6.798729	0.817094	0.034623
PFES_Structure	6.800854	0.817335	0.034556
PFES_Structure	6.802979	0.817577	0.034488
PFES_Structure	6.805104	0.817819	0.034422
PFES_Structure	6.807229	0.818061	0.034355
PFES_Structure	6.809354	0.818303	0.034288
PFES_Structure	6.811478	0.818545	0.034221
PFES_Structure	6.813603	0.818787	0.034154
PFES_Structure	6.815728	0.819029	0.034087
PFES_Structure	6.817853	0.819271	0.03402
PFES_Structure	6.819978	0.819513	0.033954
PFES_Structure	6.822103	0.819755	0.033887
PFES_Structure	6.824228	0.819997	0.03382
PFES_Structure	6.826353	0.820239	0.033754
PFES_Structure	6.828477	0.820481	0.033687
PFES_Structure	6.830602	0.820723	0.033621
PFES_Structure	6.832727	0.820965	0.033555
PFES_Structure	6.834852	0.821207	0.033488
PFES_Structure	6.836977	0.82145	0.033422
PFES_Structure	6.839102	0.821692	0.033356
PFES_Structure	6.841227	0.821934	0.033289
PFES_Structure	6.843352	0.822176	0.033223
PFES_Structure	6.845477	0.822419	0.033157
PFES_Structure	6.847601	0.822661	0.033091
PFES_Structure	6.849726	0.822903	0.033025
PFES_Structure	6.851851	0.823146	0.032959
PFES_Structure	6.853976	0.823388	0.032893
PFES_Structure	6.856101	0.82363	0.032828
PFES_Structure	6.858226	0.823873	0.032762
PFES_Structure	6.860351	0.824115	0.032696
PFES_Structure	6.862476	0.824358	0.03263
PFES_Structure	6.8646	0.8246	0.032565
PFES_Structure	6.866725	0.824843	0.032499
PFES_Structure	6.86885	0.825085	0.032434
PFES_Structure	6.870975	0.825328	0.032368
PFES_Structure	6.8731	0.825571	0.032303
PFES_Structure	6.875225	0.825813	0.032237
PFES_Structure	6.87735	0.826056	0.032172
PFES_Structure	6.879475	0.826299	0.032107
PFES_Structure	6.8816	0.826541	0.032042
PFES_Structure	6.883724	0.826784	0.031976
PFES_Structure	6.885849	0.827027	0.031911
PFES_Structure	6.887974	0.82727	0.031846
PFES_Structure	6.890099	0.827512	0.031781
PFES_Structure	6.892224	0.827755	0.031716
PFES_Structure	6.894349	0.827998	0.031651
PFES_Structure	6.896474	0.828241	0.031586
PFES_Structure	6.898599	0.828484	0.031522
PFES_Structure	6.900723	0.828727	0.031457
PFES_Structure	6.902848	0.82897	0.031392
PFES_Structure	6.904973	0.829213	0.031327
PFES_Structure	6.907098	0.829456	0.031263
PFES_Structure	6.909223	0.829699	0.031198
PFES_Structure	6.911348	0.829942	0.031134
PFES_Structure	6.913473	0.830185	0.031069
PFES_Structure	6.915598	0.830428	0.031005
PFES_Structure	6.917723	0.830671	0.03094
PFES_Structure	6.919847	0.830914	0.030876
PFES_Structure	6.921972	0.831157	0.030812
PFES_Structure	6.924097	0.8314	0.030748
PFES_Structure	6.926222	0.831643	0.030683
PFES_Structure	6.928347	0.831887	0.030619
PFES_Structure	6.930472	0.83213	0.030555
PFES_Structure	6.932597	0.832373	0.030491
PFES_Structure	6.934722	0.832616	0.030427
PFES_Structure	6.936846	0.832859	0.030363
PFES_Structure	6.938971	0.833103	0.0303
PFES_Structure	6.941096	0.833346	0.030236
PFES_Structure	6.943221	0.833589	0.030172
PFES_Structure	6.945346	0.833833	0.030108
PFES_Structure	6.947471	0.834076	0.030045
PFES_Structure	6.949596	0.834319	0.029981
PFES_Structure	6.951721	0.834562	0.029917
PFES_Structure	6.953846	0.834806	0.029854
PFES_Structure	6.95597	0.835049	0.02979
PFES_Structure	6.958095	0.835293	0.029727
PFES_Structure	6.96022	0.835536	0.029664
PFES_Structure	6.962345	0.835779	0.0296
PFES_Structure	6.96447	0.836023	0.029537
PFES_Structure	6.966595	0.836266	0.029474
PFES_Structure	6.96872	0.836509	0.029411
PFES_Structure	6.970845	0.836753	0.029348
PFES_Structure	6.972969	0.836996	0.029285
PFES_Structure	6.975094	0.83724	0.029222
PFES_Structure	6.977219	0.837483	0.029159
PFES_Structure	6.979344	0.837726	0.029096
PFES_Structure	6.981469	0.83797	0.029033
PFES_Structure	6.983594	0.838213	0.02897
PFES_Structure	6.985719	0.838456	0.028908
PFES_Structure	6.987844	0.8387	0.028845
PFES_Structure	6.989969	0.838943	0.028782
PFES_Structure	6.992093	0.839186	0.02872
PFES_Structure	6.994218	0.83943	0.028657
PFES_Structure	6.996343	0.839673	0.028595
PFES_Structure	6.998468	0.839916	0.028532
PFES_Structure	7.000593	0.84016	0.02847
PFES_Structure	7.002718	0.840403	0.028408
PFES_Structure	7.004843	0.840646	0.028345
PFES_Structure	7.006968	0.84089	0.028283
PFES_Structure	7.009092	0.841133	0.028221
PFES_Structure	7.011217	0.841376	0.028159
PFES_Structure	7.013342	0.841619	0.028097
PFES_Structure	7.015467	0.841863	0.028035
PFES_Structure	7.017592	0.842106	0.027973
PFES_Structure	7.019717	0.842349	0.027911
PFES_Structure	7.021842	0.842592	0.027849
PFES_Structure	7.023967	0.842835	0.027787
PFES_Structure	7.026092	0.843078	0.027726
PFES_Structure	7.028216	0.843321	0.027664
PFES_Structure	7.030341	0.843564	0.027602
PFES_Structure	7.032466	0.843807	0.027541
PFES_Structure	7.034591	0.84405	0.027479
PFES_Structure	7.036716	0.844293	0.027418
PFES_Structure	7.038841	0.844536	0.027357
PFES_Structure	7.040966	0.844779	0.027295
PFES_Structure	7.043091	0.845022	0.027234
PFES_Structure	7.045215	0.845264	0.027173
PFES_Structure	7.04734	0.845507	0.027112
PFES_Structure	7.049465	0.84575	0.027051
PFES_Structure	7.05159	0.845992	0.026989
PFES_Structure	7.053715	0.846235	0.026928
PFES_Structure	7.05584	0.846478	0.026868
PFES_Structure	7.057965	0.84672	0.026807
PFES_Structure	7.06009	0.846962	0.026746
PFES_Structure	7.062215	0.847205	0.026685
PFES_Structure	7.064339	0.847447	0.026624
PFES_Structure	7.066464	0.847689	0.026564
PFES_Structure	7.068589	0.847932	0.026503
PFES_Structure	7.070714	0.848174	0.026443
PFES_Structure	7.072839	0.848416	0.026382
PFES_Structure	7.074964	0.848658	0.026322
PFES_Structure	7.077089	0.8489	0.026261
PFES_Structure	7.079214	0.849142	0.026201
PFES_Structure	7.081338	0.849384	0.026141
PFES_Structure	7.083463	0.849625	0.026081
PFES_Structure	7.085588	0.849867	0.026021
PFES_Structure	7.087713	0.850109	0.02596
PFES_Structure	7.089838	0.85035	0.0259
PFES_Structure	7.091963	0.850592	0.025841
PFES_Structure	7.094088	0.850833	0.025781
PFES_Structure	7.096213	0.851074	0.025721
PFES_Structure	7.098338	0.851315	0.025661
PFES_Structure	7.100462	0.851556	0.025601
PFES_Structure	7.102587	0.851798	0.025542
PFES_Structure	7.104712	0.852039	0.025482
PFES_Structure	7.106837	0.852279	0.025423
PFES_Structure	7.108962	0.85252	0.025363
PFES_Structure	7.111087	0.852761	0.025304
PFES_Structure	7.113212	0.853001	0.025245
PFES_Structure	7.115337	0.853242	0.025185
PFES_Structure	7.117461	0.853482	0.025126
PFES_Structure	7.119586	0.853722	0.025067
PFES_Structure	7.121711	0.853963	0.025008
PFES_Structure	7.123836	0.854202	0.024949
PFES_Structure	7.125961	0.854442	0.02489
PFES_Structure	7.128086	0.854682	0.024831
PFES_Structure	7.130211	0.854922	0.024772
PFES_Structure	7.132336	0.855162	0.024713
PFES_Structure	7.134461	0.855401	0.024655
PFES_Structure	7.136585	0.85564	0.024596
PFES_Structure	7.13871	0.85588	0.024538
PFES_Structure	7.140835	0.856119	0.024479
PFES_Structure	7.14296	0.856358	0.024421
PFES_Structure	7.145085	0.856597	0.024362
PFES_Structure	7.14721	0.856835	0.024304
PFES_Structure	7.149335	0.857074	0.024246
PFES_Structure	7.15146	0.857312	0.024188
PFES_Structure	7.153584	0.857551	0.024129
PFES_Structure	7.155709	0.857789	0.024072
PFES_Structure	7.157834	0.858027	0.024014
PFES_Structure	7.159959	0.858265	0.023956
PFES_Structure	7.162084	0.858502	0.023898
PFES_Structure	7.164209	0.85874	0.02384
PFES_Structure	7.166334	0.858977	0.023782
PFES_Structure	7.168459	0.859215	0.023725
PFES_Structure	7.170584	0.859452	0.023667
PFES_Structure	7.172708	0.859689	0.02361
PFES_Structure	7.174833	0.859925	0.023552
PFES_Structure	7.176958	0.860162	0.023495
PFES_Structure	7.179083	0.860399	0.023438
PFES_Structure	7.181208	0.860635	0.023381
PFES_Structure	7.183333	0.860871	0.023323
PFES_Structure	7.185458	0.861107	0.023266
PFES_Structure	7.187583	0.861343	0.023209
PFES_Structure	7.189708	0.861578	0.023152
PFES_Structure	7.191832	0.861814	0.023096
PFES_Structure	7.193957	0.862049	0.023039
PFES_Structure	7.196082	0.862284	0.022982
PFES_Structure	7.198207	0.862519	0.022926
PFES_Structure	7.200332	0.862753	0.022869
PFES_Structure	7.202457	0.862988	0.022813
PFES_Structure	7.204582	0.863223	0.022756
PFES_Structure	7.206707	0.863456	0.0227
PFES_Structure	7.208831	0.86369	0.022644
PFES_Structure	7.210956	0.863924	0.022588
PFES_Structure	7.213081	0.864158	0.022531
PFES_Structure	7.215206	0.864391	0.022475
PFES_Structure	7.217331	0.864624	0.022419
PFES_Structure	7.219456	0.864857	0.022364
PFES_Structure	7.221581	0.86509	0.022308
PFES_Structure	7.223706	0.865322	0.022252
PFES_Structure	7.225831	0.865554	0.022196
PFES_Structure	7.227955	0.865786	0.022141
PFES_Structure	7.23008	0.866018	0.022085
PFES_Structure	7.232205	0.86625	0.02203
PFES_Structure	7.23433	0.866481	0.021975
PFES_Structure	7.236455	0.866712	0.021919
PFES_Structure	7.23858	0.866943	0.021864
PFES_Structure	7.240705	0.867174	0.021809
PFES_Structure	7.24283	0.867404	0.021754
PFES_Structure	7.244954	0.867634	0.021699
PFES_Structure	7.247079	0.867864	0.021644
PFES_Structure	7.249204	0.868094	0.02159
PFES_Structure	7.251329	0.868323	0.021535
PFES_Structure	7.253454	0.868553	0.02148
PFES_Structure	7.255579	0.868782	0.021426
PFES_Structure	7.257704	0.86901	0.021371
PFES_Structure	7.259829	0.869239	0.021317
PFES_Structure	7.261954	0.869467	0.021263
PFES_Structure	7.264078	0.869695	0.021209
PFES_Structure	7.266203	0.869922	0.021154
PFES_Structure	7.268328	0.87015	0.0211
PFES_Structure	7.270453	0.870377	0.021046
PFES_Structure	7.272578	0.870604	0.020993
PFES_Structure	7.274703	0.870831	0.020939
